occurrenceID,verbatimCoordinates,verbatimLatitude,verbatimLongitude,decimalLatitude,decimalLongitude,continent,verbatimCoordinateSystem,country,georeferenceSources,locality,countryCode,stateProvince,county
PBUCH:SQF:3840,,,,-33.6509,-71.15024,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Colegio Pomaire E-694, 18 de Septiembre, El Marco, Melipilla, Provincia de Melipilla, Región Metropolitana de Santiago, Chile,CL,Región Metropolitana de Santiago,Provincia de Melipilla
PBUCH:SQF:3842,,,,-34.7833,-71.0833,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Chimbarongo, Provincia de Colchagua, Región del Libertador General Bernardo O'Higgins, 3090000, Chile,CL,Región del Libertador General Bernardo O'Higgins,Provincia de Colchagua
PBUCH:SQF:3843,,,,-35.19914,-70.89573,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Colonia Potrero Grande, Curicó, Provincia de Curicó, Región del Maule, Chile,CL,Región del Maule,Provincia de Curicó
PBUCH:SQF:3844,,,,-35.2,-70.88333,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Curicó, Provincia de Curicó, Región del Maule, Chile,CL,Región del Maule,Provincia de Curicó
PBUCH:SQF:3845,,,,-39.86601,-73.39554,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Villa El Delfín, Las Canteras, Valdivia, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3846,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3846H1,,,,,,,,,,,,,
PBUCH:SQF:3847,,,,-33.42068,-70.50189,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Terralto Dominicos, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7860379, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:3847H1,,,,,,,,,,,,,
PBUCH:SQF:3848,,,,-35.2,-70.88333,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Curicó, Provincia de Curicó, Región del Maule, Chile,CL,Región del Maule,Provincia de Curicó
PBUCH:SQF:3849,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3850,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3850H1,,,,,,,,,,,,,
PBUCH:SQF:3851,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3853,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3854,,,,-39.86601,-73.39554,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Villa El Delfín, Las Canteras, Valdivia, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3855,,,,-38.67306,-72.66326,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Comunidad Antonio Antil, Temuco, Provincia de Cautín, Región de la Araucanía, 485000, Chile,CL,Región de la Araucanía,Provincia de Cautín
PBUCH:SQF:3856,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3857,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3858,,,,-39.9833,73.45,,,,,,,,
PBUCH:SQF:3859,,,,-41.48917,-72.79531,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Piedra Azul - Río Chamiza, Parpalén, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, Chile,CL,Región de Los Lagos,Provincia de Llanquihue
PBUCH:SQF:3860,,,,-32.84296,-71.47384,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Las Grullas, Condominio Campo Mar Dos, Quintero, Provincia de Valparaíso, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Valparaíso
PBUCH:SQF:3860H1,,,,,,,,,,,,,
PBUCH:SQF:3861,,,,-45.4,-72.7,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Aysén, Camino Aguas Muertas, Lomas de Aysén, San Pedro, Aysén, Provincia de Aysén, Región Aysén del General Carlos Ibáñez del Campo, 441, Chile,CL,Región Aysén del General Carlos Ibáñez del Campo,Provincia de Aysén
